timestamp_utc,lat,lon,region,significant_wave_height_m,peak_period_s,mean_wave_direction_deg
2025-08-26T09:31:57.031305+00:00,22.40786,85.08599,Indian Ocean,1.9063,9.3854,252.48
2025-04-03T06:19:56.817139+00:00,6.34154,87.82355,Bay of Bengal,2.1293,6.9757,170.33
2023-12-28T02:24:57.445293+00:00,-4.26258,60.61814,Indian Ocean,1.3338,8.3261,275.58
2024-03-15T11:57:51.453781+00:00,-4.15623,91.08946,Indian Ocean,2.3321,9.2411,173.15
2025-04-05T12:47:05.602483+00:00,-4.97172,93.78889,Indian Ocean,1.9374,9.2468,176.42
2025-03-23T14:24:42.276002+00:00,18.47175,87.6832,Bay of Bengal,2.2557,9.9021,151.53
2025-12-05T06:18:34.557492+00:00,-4.81826,88.83196,Indian Ocean,1.3694,7.8691,212.55
2023-05-07T12:12:42.247459+00:00,21.25443,64.64635,Arabian Sea,2.6401,11.146,171.26
2023-09-07T18:23:01.737570+00:00,14.90863,91.47797,Bay of Bengal,2.2209,9.439,282.82
2023-10-07T17:42:44.625964+00:00,6.29056,60.7065,Arabian Sea,2.2754,7.8438,274.94
2025-06-01T18:32:13.722305+00:00,20.31306,83.00315,Bay of Bengal,1.7351,8.7261,189.23
2024-01-12T16:08:46.017758+00:00,-0.22508,86.65838,Indian Ocean,0.9202,6.9117,189.6
2025-07-29T23:42:20.039295+00:00,12.79096,99.84471,Bay of Bengal,1.7195,6.798,263.15
2023-09-30T03:24:00.640924+00:00,14.74382,98.31568,Bay of Bengal,2.1024,9.7264,264.45
2024-12-24T00:49:52.705434+00:00,14.10797,75.9882,Arabian Sea,1.5284,8.0568,257.57
2024-10-10T17:51:07.078209+00:00,3.45482,95.53412,Andaman Sea,2.1949,9.0479,259.78
2024-08-13T04:43:17.572103+00:00,3.46278,91.8125,Andaman Sea,1.689,8.9433,287.07
2023-12-10T10:27:18.277928+00:00,-0.2613,88.98347,Indian Ocean,1.7623,7.7255,235.55
2025-04-28T06:35:54.022431+00:00,10.62015,77.57058,Arabian Sea,2.4465,9.6334,180.13
2023-10-31T06:12:20.129249+00:00,5.00666,63.84382,Arabian Sea,1.9164,9.2807,245.87
2023-08-17T15:41:00.614470+00:00,14.18262,77.43208,Arabian Sea,1.8324,8.3609,274.13
2025-03-20T19:20:08.470381+00:00,12.41811,75.80329,Arabian Sea,2.3884,9.0037,181.47
2024-03-14T14:54:09.975614+00:00,7.79184,92.70381,Bay of Bengal,2.0797,9.241,162.33
2024-08-21T23:53:53.962210+00:00,-3.57953,75.34718,Indian Ocean,2.2404,9.5989,216.4
2023-11-28T23:59:25.346068+00:00,13.70668,85.20167,Bay of Bengal,1.8713,7.8251,237.28
2024-03-27T16:09:07.705246+00:00,15.44383,65.63854,Arabian Sea,2.2361,10.0617,176.63
2024-12-19T20:52:49.953973+00:00,15.7037,85.95446,Bay of Bengal,1.7707,6.9006,230.0
2023-03-26T13:19:02.421588+00:00,21.57001,83.95161,Bay of Bengal,2.1833,9.6963,164.54
2023-09-28T08:31:15.680181+00:00,16.45727,73.52771,Arabian Sea,2.6379,9.1145,279.3
2025-03-16T22:04:25.555831+00:00,-1.01357,74.33922,Indian Ocean,1.9395,8.6779,165.04
2023-08-29T00:06:09.305053+00:00,16.71502,81.02522,Bay of Bengal,2.2813,8.4453,289.26
2024-07-05T22:15:34.699990+00:00,13.65807,71.69686,Arabian Sea,1.8013,8.4091,186.02
2023-07-07T17:32:32.178607+00:00,4.51873,84.4479,Indian Ocean,1.4469,7.9422,238.39
2023-07-16T23:55:34.384115+00:00,7.18826,89.65211,Bay of Bengal,1.6957,6.5923,260.56
2023-01-20T09:34:23.950464+00:00,11.059,90.42699,Bay of Bengal,1.9012,9.3738,182.34
2025-07-10T00:45:11.912416+00:00,-4.33277,78.82309,Indian Ocean,1.5297,7.4369,239.45
2024-07-03T19:59:46.081790+00:00,-3.13844,90.85846,Indian Ocean,1.1478,8.1279,233.29
2025-05-17T01:44:41.308286+00:00,10.90858,83.52629,Bay of Bengal,1.4145,7.4012,164.65
2025-07-12T09:16:12.661168+00:00,-3.15216,98.08463,Indian Ocean,1.7525,9.7742,269.28
2023-03-23T14:52:37.251297+00:00,3.71106,81.05825,Indian Ocean,2.2069,10.6068,190.33
2024-08-02T15:39:09.675571+00:00,3.84022,91.66354,Andaman Sea,1.7058,9.0037,254.0
2024-11-14T07:33:05.222517+00:00,-1.43582,83.39416,Indian Ocean,1.9086,9.223,232.96
2023-04-05T13:05:41.794516+00:00,-1.66763,68.10744,Indian Ocean,1.7477,9.1127,177.55
2024-02-21T11:35:05.564995+00:00,5.09381,77.97499,Arabian Sea,2.9859,9.7097,184.34
2024-07-11T17:00:35.855710+00:00,16.78733,99.44693,Bay of Bengal,1.1521,7.3942,251.46
2024-07-30T09:35:20.588027+00:00,12.20418,72.47299,Arabian Sea,1.8683,9.7037,224.5
2024-04-18T10:24:09.962083+00:00,-2.1365,61.38579,Indian Ocean,1.9801,10.565,167.98
2025-06-09T12:14:38.629836+00:00,15.75187,86.42199,Bay of Bengal,1.4711,8.8987,252.7
2025-02-28T02:53:31.962460+00:00,-0.02553,94.41559,Andaman Sea,2.0934,9.431,153.0
2024-04-04T22:14:21.932561+00:00,-0.21639,68.77921,Indian Ocean,1.8738,7.3518,185.5
2024-07-12T09:42:48.952948+00:00,11.66447,95.14252,Bay of Bengal,2.0679,8.8974,260.3
2024-07-10T05:05:31.226424+00:00,16.12532,94.2368,Bay of Bengal,2.068,8.0435,274.88
2025-08-28T07:51:03.496949+00:00,-1.79368,89.09531,Indian Ocean,1.8678,8.8176,246.21
2024-09-18T14:29:36.558368+00:00,-0.53303,95.49601,Andaman Sea,1.9567,10.313,275.37
2023-06-09T19:46:07.684353+00:00,14.18966,67.21171,Arabian Sea,1.6686,8.6585,191.93
2023-02-26T06:11:22.313005+00:00,-1.54021,97.0931,Andaman Sea,2.3292,9.8099,114.01
2023-09-29T17:58:14.402741+00:00,-4.23615,78.3219,Indian Ocean,1.8633,7.2149,247.2
2023-11-21T05:58:22.777094+00:00,3.89143,61.09528,Indian Ocean,1.9731,8.394,263.35
2023-08-08T10:03:01.327065+00:00,-4.63008,86.77773,Indian Ocean,1.7849,8.3327,232.29
2024-03-09T12:50:42.588330+00:00,5.85881,84.49431,Bay of Bengal,1.8859,9.5761,128.58
2023-06-25T18:21:38.539248+00:00,9.65662,91.76344,Bay of Bengal,1.2914,7.7318,207.0
2024-11-23T01:02:13.156354+00:00,21.38384,71.3406,Arabian Sea,2.2973,9.6887,271.07
2023-02-28T14:42:36.586911+00:00,-0.39483,90.52037,Andaman Sea,1.5124,8.9166,201.33
2024-10-05T13:48:46.708839+00:00,-0.86393,87.2084,Indian Ocean,1.856,8.6006,271.75
2024-07-09T02:16:48.556929+00:00,-0.03372,85.72433,Indian Ocean,1.5177,8.0464,205.36
2023-05-10T18:07:02.833503+00:00,4.76676,82.60974,Indian Ocean,2.1136,9.8051,174.37
2024-02-07T08:42:12.140684+00:00,5.12708,84.51091,Bay of Bengal,1.6887,8.2327,176.32
2024-12-21T02:12:58.328092+00:00,21.18378,67.00965,Arabian Sea,1.6397,8.6575,257.81
2023-07-13T09:57:22.579509+00:00,21.53439,99.93843,Bay of Bengal,1.2635,7.4846,249.77
2024-09-21T01:15:58.823419+00:00,6.00026,87.82743,Bay of Bengal,2.5791,9.6309,234.25
2025-01-17T01:24:13.095271+00:00,2.68659,62.65353,Indian Ocean,1.1497,8.3385,247.46
2025-05-13T02:19:46.052319+00:00,14.33413,73.43109,Arabian Sea,2.2662,10.2215,147.44
2025-04-22T18:51:23.255607+00:00,20.27208,76.90312,Arabian Sea,2.461,8.4391,172.5
2024-06-28T08:39:54.383224+00:00,3.0872,71.9277,Indian Ocean,1.1545,6.7013,199.68
2025-03-26T23:02:31.585194+00:00,10.11523,72.4134,Arabian Sea,2.6339,9.7973,186.6
2024-07-21T19:37:39.125657+00:00,21.95053,70.68359,Arabian Sea,2.018,9.6828,193.69
2023-11-24T02:29:24.557111+00:00,-1.30361,78.39637,Indian Ocean,1.1938,8.1003,227.35
2023-11-14T18:33:22.434442+00:00,-0.22596,90.49889,Andaman Sea,1.8001,7.8607,260.42
2024-05-22T14:02:52.751923+00:00,22.81541,66.59588,Arabian Sea,1.61,9.1628,172.19
2024-04-06T15:13:36.672695+00:00,12.94601,66.22768,Arabian Sea,2.1069,9.7815,181.55
2024-07-05T12:00:26.260297+00:00,12.18457,80.52708,Bay of Bengal,1.5365,9.1616,232.25
2024-01-16T20:48:07.107877+00:00,1.63714,99.31277,Andaman Sea,1.6375,8.2433,170.17
2024-08-26T00:04:12.600604+00:00,9.19678,62.67162,Arabian Sea,2.0882,7.7565,206.55
2024-10-31T09:23:03.515029+00:00,20.97282,72.51999,Arabian Sea,2.1053,8.7974,277.39
2023-03-03T12:43:18.627935+00:00,6.46369,75.54487,Arabian Sea,2.4304,7.7487,219.15
2023-05-29T06:03:13.933233+00:00,10.66986,82.96559,Bay of Bengal,1.3559,8.4298,201.63
2025-07-10T15:00:05.068365+00:00,-1.96346,68.04761,Indian Ocean,1.6917,8.5073,192.5
2023-03-06T09:09:08.660390+00:00,7.2536,90.87603,Bay of Bengal,2.1495,8.5481,182.73
2024-06-13T15:38:54.833428+00:00,0.33918,78.788,Indian Ocean,1.407,7.8088,222.67
2024-09-18T20:14:01.193396+00:00,10.69934,68.11242,Arabian Sea,2.7413,10.1077,261.61
2023-03-27T14:41:21.272787+00:00,22.72748,71.04905,Arabian Sea,2.1171,9.3324,179.96
2023-03-21T23:01:49.655610+00:00,4.13935,65.81913,Indian Ocean,2.3671,7.6917,188.08
2023-11-21T23:50:40.836295+00:00,7.2792,95.73184,Bay of Bengal,2.242,7.7365,234.41
2025-10-01T17:46:36.843670+00:00,23.77536,93.01315,Indian Ocean,2.4649,9.5397,286.96
2023-09-27T21:06:16.361755+00:00,16.79971,67.15916,Arabian Sea,2.2178,9.4162,238.31
2024-07-11T16:01:20.464128+00:00,16.86949,91.42908,Bay of Bengal,1.3163,7.7482,270.6
2023-01-21T14:18:55.476240+00:00,15.65805,64.02622,Arabian Sea,1.2423,6.6319,240.3
2024-01-17T07:00:16.797324+00:00,0.47545,93.98593,Andaman Sea,1.8024,8.4548,153.85
2023-08-26T12:53:41.050699+00:00,23.54179,86.29381,Indian Ocean,1.026,8.4415,267.56
2024-09-18T22:11:13.716438+00:00,5.28502,81.69625,Bay of Bengal,2.0867,9.5377,291.74
2025-03-06T12:25:54.369711+00:00,17.56607,99.47896,Bay of Bengal,2.186,9.074,192.03
2023-11-22T13:59:23.047682+00:00,14.70435,64.55575,Arabian Sea,2.3751,8.2347,270.02
2024-07-04T00:21:34.205723+00:00,18.7675,94.61617,Bay of Bengal,1.4593,7.9012,256.08
2023-09-23T16:15:05.302485+00:00,9.01088,64.93523,Arabian Sea,2.0038,9.3514,285.21
2025-10-31T17:08:10.985163+00:00,0.03525,60.21837,Indian Ocean,1.9046,9.5709,298.26
2023-10-04T14:26:43.838543+00:00,4.85461,63.18013,Indian Ocean,2.0933,9.3903,271.83
2023-10-06T12:27:41.984764+00:00,3.37587,83.75133,Indian Ocean,1.9016,10.0973,301.24
2024-10-11T05:34:23.776404+00:00,7.02247,92.69849,Bay of Bengal,2.5024,9.3499,273.62
2025-12-28T22:13:40.209152+00:00,19.17274,64.44779,Arabian Sea,2.0915,7.5352,246.0
2023-05-09T20:51:17.773783+00:00,19.27253,72.39682,Arabian Sea,2.6879,9.2205,154.71
2024-05-26T01:04:25.080550+00:00,6.97598,87.69785,Bay of Bengal,2.197,8.3082,206.89
2023-01-16T09:06:32.484021+00:00,19.41602,82.7652,Bay of Bengal,1.8238,7.8488,143.95
2024-01-02T12:27:50.838397+00:00,-2.33227,86.22477,Indian Ocean,1.5789,9.2096,190.48
2025-07-22T00:32:20.577475+00:00,-1.28931,76.34897,Indian Ocean,1.7017,9.2711,266.1
2024-04-15T12:39:09.975708+00:00,6.25676,74.29402,Arabian Sea,2.0884,8.5699,166.91
2025-01-09T02:53:07.910628+00:00,21.19993,93.03969,Bay of Bengal,2.1449,9.1336,177.37
2023-08-02T19:59:23.180847+00:00,21.77047,68.39418,Arabian Sea,2.1506,8.8911,202.13
2024-08-04T03:27:22.547100+00:00,20.62252,85.62313,Bay of Bengal,1.7017,7.8704,243.56
2024-04-19T09:11:05.710813+00:00,17.48702,83.47991,Bay of Bengal,2.2911,9.6004,136.67
2023-10-01T11:47:35.371080+00:00,-0.29112,77.00452,Indian Ocean,2.1391,9.0834,299.74
2025-09-20T20:13:22.508605+00:00,-4.05213,94.12224,Indian Ocean,1.8493,10.337,283.2
2025-11-29T20:05:52.697126+00:00,8.01258,60.25075,Arabian Sea,1.9667,10.5973,227.49
2024-11-03T19:52:14.979318+00:00,2.31321,87.54689,Indian Ocean,2.0469,8.6704,253.23
2023-06-26T00:21:04.790860+00:00,14.747,78.25007,Bay of Bengal,1.1723,8.8227,225.2
2023-08-05T17:53:33.675081+00:00,1.85377,98.86045,Andaman Sea,1.8476,9.5703,305.37
2023-05-23T19:31:52.657846+00:00,12.98985,91.52227,Bay of Bengal,1.6935,9.1515,214.18
2023-07-22T05:51:01.055080+00:00,-2.2208,62.85507,Indian Ocean,1.9477,9.6439,219.18
2024-03-17T05:37:17.845600+00:00,-3.12424,89.51488,Indian Ocean,2.3848,9.2093,143.32
2025-05-20T23:58:57.526009+00:00,9.65867,84.44206,Bay of Bengal,1.7912,7.403,161.45
2023-11-07T15:09:04.911003+00:00,3.49205,70.97524,Indian Ocean,1.5898,8.1883,249.55
2025-10-25T02:54:56.951898+00:00,12.5306,64.13834,Arabian Sea,2.1312,8.0203,278.93
2025-01-12T20:26:34.862905+00:00,22.36533,62.30524,Arabian Sea,1.7858,9.1591,241.26
2023-08-29T23:46:56.035026+00:00,0.09407,92.05417,Andaman Sea,1.8955,7.9857,284.09
2023-12-18T03:52:57.026109+00:00,-2.02471,67.16963,Indian Ocean,1.6859,9.6582,257.33
2023-03-28T21:51:11.662401+00:00,8.93947,85.39776,Bay of Bengal,1.9285,8.7685,165.96
2025-09-18T18:53:04.660964+00:00,8.49488,96.03207,Bay of Bengal,2.7348,10.1538,315.34
2023-10-01T22:25:12.602950+00:00,22.80628,78.74653,Indian Ocean,2.4934,8.6821,250.84
2024-10-14T20:29:21.428507+00:00,15.87327,68.63813,Arabian Sea,2.0782,8.2766,270.44
2025-08-27T06:01:59.903022+00:00,3.30397,74.61792,Indian Ocean,2.4551,10.261,241.08
2023-12-15T11:07:55.388769+00:00,17.7597,79.64773,Bay of Bengal,1.4945,8.1407,230.75
2023-11-18T04:35:41.493596+00:00,9.6107,96.12298,Bay of Bengal,2.1049,7.9695,208.75
2023-08-21T11:29:40.819424+00:00,19.15763,83.27683,Bay of Bengal,2.1108,9.8549,263.69
2025-12-29T23:06:23.507476+00:00,15.45448,95.08637,Bay of Bengal,2.075,7.9447,190.09
2023-11-11T19:30:14.499651+00:00,-4.0428,67.36372,Indian Ocean,2.3549,8.9921,283.26
2025-01-30T16:58:33.971509+00:00,15.74998,74.001,Arabian Sea,1.8976,9.5117,204.2
2025-01-05T17:10:54.136023+00:00,15.2183,84.82329,Bay of Bengal,1.7176,8.0273,195.95
2023-08-28T00:35:04.254837+00:00,20.45733,80.81843,Bay of Bengal,1.743,8.3358,239.67
2025-05-16T17:03:31.095694+00:00,9.80472,73.98152,Arabian Sea,2.3003,8.6377,164.97
2025-11-01T20:42:34.767969+00:00,11.5304,82.00459,Bay of Bengal,1.7388,8.9034,277.27
2024-04-21T22:32:07.401195+00:00,3.71921,75.69006,Indian Ocean,1.4534,8.1124,124.13
2023-02-03T05:26:10.880920+00:00,7.06357,71.56375,Arabian Sea,2.3458,8.987,200.0
2023-04-21T05:35:54.328674+00:00,23.69629,90.43052,Indian Ocean,2.4231,7.8588,165.34
2024-11-16T18:29:33.289614+00:00,3.67962,82.92558,Indian Ocean,1.5713,6.7337,210.71
2023-08-16T14:43:39.901899+00:00,2.36351,82.09261,Indian Ocean,2.1947,7.9334,253.43
2023-07-24T14:50:49.758938+00:00,15.59081,85.18395,Bay of Bengal,1.5058,9.2933,261.73
2024-07-06T12:56:45.853908+00:00,21.29739,61.23653,Arabian Sea,2.0274,7.7642,173.93
2024-08-25T18:10:15.081069+00:00,13.33063,88.37598,Bay of Bengal,1.9002,8.7382,250.84
2023-02-28T23:02:37.317861+00:00,12.96707,90.44105,Bay of Bengal,1.8194,10.3321,154.76
2024-02-08T09:56:42.636719+00:00,9.01519,93.12692,Bay of Bengal,1.6382,8.5723,152.24
2023-05-15T01:20:03.424224+00:00,-0.06999,71.9396,Indian Ocean,2.1731,10.3939,179.54
2024-05-29T18:41:59.585681+00:00,5.71741,84.21011,Bay of Bengal,1.9971,9.0366,179.19
2025-01-04T02:18:52.771509+00:00,13.23946,89.30397,Bay of Bengal,2.0411,7.8271,180.26
2023-06-25T06:18:08.502796+00:00,8.67811,97.90261,Bay of Bengal,1.0297,8.1478,252.56
2023-10-19T13:37:01.228471+00:00,19.84629,74.44708,Arabian Sea,2.1708,9.9393,287.45
2023-02-07T15:32:04.410541+00:00,21.43916,79.84742,Bay of Bengal,1.9055,8.8557,185.31
2025-01-23T01:56:39.721004+00:00,9.26466,78.50556,Bay of Bengal,1.2638,6.5468,208.73
2025-09-11T12:37:13.064041+00:00,21.03394,95.87827,Bay of Bengal,2.0383,8.4317,301.56
2025-03-15T14:47:00.954356+00:00,3.96057,85.44833,Indian Ocean,2.1899,9.2906,171.15
2024-12-09T06:03:39.217334+00:00,10.65302,60.19856,Arabian Sea,2.2862,9.6094,272.86
2024-02-22T10:15:14.090277+00:00,21.19021,86.20796,Bay of Bengal,2.3168,9.7364,159.93
2023-05-07T15:35:53.672164+00:00,19.74082,92.96051,Bay of Bengal,1.8032,9.744,206.32
2023-05-02T06:28:44.361282+00:00,5.92448,95.6425,Bay of Bengal,2.1152,8.9562,232.99
2025-12-06T16:46:12.781455+00:00,1.03058,79.87916,Indian Ocean,1.6843,8.47,228.59
2023-12-31T05:54:32.533130+00:00,4.63559,69.87286,Indian Ocean,1.2206,8.3649,225.98
2025-08-17T20:34:57.948779+00:00,-4.74473,66.80228,Indian Ocean,1.755,7.9826,233.62
2023-04-19T15:11:33.451632+00:00,-4.99971,62.3895,Indian Ocean,1.7779,8.2039,117.24
2024-03-13T03:07:05.047283+00:00,13.85303,89.49232,Bay of Bengal,1.8916,9.7653,193.92
2025-06-05T18:12:09.100076+00:00,23.36132,69.47324,Arabian Sea,1.6642,6.4162,188.48
2025-11-05T08:47:05.628325+00:00,17.094,75.86987,Arabian Sea,2.2183,9.5522,238.39
2024-12-06T04:42:16.099485+00:00,18.59715,81.73148,Bay of Bengal,1.5166,7.714,238.86
2023-04-14T16:22:56.102797+00:00,8.41718,90.52154,Bay of Bengal,2.4776,9.1253,178.67
2023-04-24T11:36:08.804157+00:00,14.48969,79.14724,Bay of Bengal,1.9069,9.0842,174.3
2025-03-02T13:42:31.447708+00:00,6.85851,66.89442,Arabian Sea,2.0539,9.2268,203.44
2023-08-21T14:44:24.955119+00:00,7.42752,91.67178,Bay of Bengal,1.9877,9.174,301.63
2023-04-10T21:17:43.317970+00:00,17.41399,62.23321,Arabian Sea,2.1317,10.0549,155.52
2025-04-28T22:44:03.848204+00:00,-3.63506,86.54979,Indian Ocean,1.7642,8.3701,169.46
2024-03-27T12:29:38.625666+00:00,20.36878,82.76905,Bay of Bengal,1.9172,7.629,154.76
2023-05-02T11:48:32.675012+00:00,19.37389,79.12392,Bay of Bengal,2.1312,8.4909,182.6
2023-09-12T07:07:19.538308+00:00,-0.72761,71.93096,Indian Ocean,1.5794,8.3933,269.72
2025-05-29T02:59:57.482863+00:00,-3.22965,81.75981,Indian Ocean,1.5274,6.6609,181.46
2023-05-04T14:28:42.505525+00:00,4.3559,79.4087,Indian Ocean,2.3353,9.013,145.32
2024-01-08T02:15:52.137721+00:00,13.73236,65.40067,Arabian Sea,1.419,6.8771,234.62
2023-09-28T11:17:35.503212+00:00,-2.44336,82.06325,Indian Ocean,2.3339,9.2777,302.37
2023-10-31T09:31:30.434034+00:00,17.59435,73.80877,Arabian Sea,2.1846,8.1887,252.99
2024-07-15T12:15:17.102367+00:00,21.48831,87.4446,Bay of Bengal,1.2733,6.3362,237.4
2024-02-16T13:14:38.249895+00:00,15.82882,97.74672,Bay of Bengal,1.5457,8.0267,174.07
2024-03-31T22:15:32.408034+00:00,17.8946,70.96487,Arabian Sea,2.0081,10.0892,202.04
2025-12-22T09:35:20.978651+00:00,-0.72316,86.59852,Indian Ocean,1.1059,8.6759,220.78
2023-01-01T12:42:55.938594+00:00,23.54657,68.30514,Arabian Sea,1.8764,7.7354,257.9
2025-05-02T19:18:10.776304+00:00,5.86811,92.45599,Bay of Bengal,2.22,8.7622,195.47
2024-03-20T02:19:16.011582+00:00,19.61507,77.73513,Arabian Sea,2.4581,9.5326,156.42
2023-04-25T02:36:39.534013+00:00,15.9256,66.31806,Arabian Sea,2.4647,8.4964,181.02
2023-11-11T15:17:22.279063+00:00,-0.42827,63.16042,Indian Ocean,1.9931,7.4034,260.29
2023-09-04T10:41:34.651111+00:00,4.14951,85.58217,Indian Ocean,2.0051,9.5884,269.03
2023-11-16T05:14:02.768897+00:00,19.65191,95.23919,Bay of Bengal,1.7107,9.0688,227.18
2025-11-06T13:56:31.420295+00:00,20.56847,92.41373,Bay of Bengal,1.4837,8.4004,274.62
2024-05-23T13:03:43.536043+00:00,5.96547,77.47324,Arabian Sea,1.8691,9.7878,238.75
2024-10-25T04:44:34.425714+00:00,22.20765,66.51811,Arabian Sea,2.6785,9.8496,266.84
2024-10-23T08:30:19.814627+00:00,21.05157,93.85148,Bay of Bengal,1.9788,10.0249,270.41
2023-12-24T00:23:05.763526+00:00,6.60607,73.55307,Arabian Sea,1.6094,8.3097,212.43
2023-11-14T15:53:33.503901+00:00,3.34773,92.09461,Andaman Sea,2.4962,7.8441,265.7
2023-09-11T08:19:33.570607+00:00,21.78112,68.11311,Arabian Sea,2.4197,7.7161,296.76
2025-05-28T22:14:19.791121+00:00,18.22174,94.70073,Bay of Bengal,1.4487,8.9167,232.43
2023-01-24T02:35:45.488877+00:00,18.32487,69.74058,Arabian Sea,1.6723,8.8294,219.65
2024-01-18T23:02:10.119923+00:00,19.57328,96.4934,Bay of Bengal,1.5951,7.0196,164.95
2025-12-26T03:27:29.178974+00:00,17.61465,98.23689,Bay of Bengal,1.4016,8.1589,185.61
2023-07-25T07:26:19.920600+00:00,20.77233,79.1171,Bay of Bengal,2.1261,8.8713,213.18
2023-10-01T08:54:14.854340+00:00,-1.40672,77.23274,Indian Ocean,2.3739,9.1376,280.5
2023-04-15T02:45:40.343722+00:00,18.70435,68.21329,Arabian Sea,2.1638,8.3187,182.81
2024-04-05T16:10:58.227566+00:00,20.59794,82.85372,Bay of Bengal,1.533,9.6231,142.48
2023-07-19T12:28:39.980183+00:00,2.95563,91.8204,Andaman Sea,1.3571,7.1944,255.55
2023-11-04T04:36:30.797425+00:00,-2.7762,90.13812,Indian Ocean,2.2234,9.4966,273.46
2023-05-02T19:32:46.612934+00:00,5.0987,70.26126,Arabian Sea,2.3205,9.5129,180.2
2023-07-11T19:58:10.902131+00:00,23.06557,64.68571,Arabian Sea,1.7623,9.1299,205.13
2025-03-24T00:06:42.592266+00:00,6.6475,74.43371,Arabian Sea,2.4171,10.5802,175.75
2025-06-25T20:06:21.331215+00:00,19.41606,98.91263,Bay of Bengal,1.9844,8.1938,254.66
2024-05-24T18:31:14.825070+00:00,19.08407,97.76155,Bay of Bengal,2.2563,9.2381,225.32
2024-11-30T10:20:28.395929+00:00,18.3739,78.97784,Bay of Bengal,1.328,8.2083,251.04
2023-10-14T01:40:25.713416+00:00,1.64457,68.35878,Indian Ocean,2.204,8.0671,269.94
2025-11-24T03:47:16.163441+00:00,18.06973,87.47951,Bay of Bengal,1.2781,7.5003,224.89
2025-09-26T01:44:03.516551+00:00,-1.32515,70.1844,Indian Ocean,2.5667,10.5711,258.53
2025-01-22T02:52:25.321870+00:00,19.89962,60.66096,Arabian Sea,1.4556,9.147,228.91
2023-09-20T21:11:57.490994+00:00,3.16688,77.19137,Indian Ocean,2.2936,8.9385,273.63
2024-04-11T03:51:40.794288+00:00,18.19825,63.88651,Arabian Sea,2.4202,8.1964,176.95
2023-05-10T21:54:30.029146+00:00,2.74268,63.34784,Indian Ocean,1.829,9.4672,163.86
2023-10-10T15:47:56.022235+00:00,21.24023,84.56926,Bay of Bengal,2.3972,9.0884,269.32
2024-11-10T03:18:27.044927+00:00,6.06747,63.16126,Arabian Sea,1.9045,8.9824,276.42
2025-08-15T02:19:43.506798+00:00,21.57611,82.03034,Bay of Bengal,1.8779,7.9207,224.19
2023-03-31T11:55:43.937826+00:00,14.24091,84.55586,Bay of Bengal,2.2549,8.7962,187.02
2024-01-10T05:19:49.705649+00:00,-3.9223,70.54309,Indian Ocean,1.7017,7.6715,255.51
2024-03-15T02:08:39.955564+00:00,1.68891,92.13261,Andaman Sea,2.4955,8.9816,151.11
2023-12-03T23:40:28.670222+00:00,17.40674,85.02683,Bay of Bengal,2.2656,8.36,219.97
2024-07-04T17:20:59.025252+00:00,4.46799,67.02773,Indian Ocean,1.9723,8.844,204.74
2025-09-06T05:38:11.767267+00:00,-3.40116,65.09718,Indian Ocean,2.2338,8.0807,273.77
2023-12-23T22:02:53.311753+00:00,-1.04721,73.3717,Indian Ocean,1.6947,7.9327,265.97
2023-06-25T07:32:29.248909+00:00,12.10631,70.65614,Arabian Sea,1.7288,7.5237,205.9
2024-01-29T02:56:45.764280+00:00,18.94231,63.78594,Arabian Sea,2.2168,9.1841,207.84
2024-02-04T09:47:45.641298+00:00,13.10224,69.57371,Arabian Sea,1.8442,9.1917,220.72
2024-10-24T02:15:56.709271+00:00,19.175,85.6822,Bay of Bengal,1.9853,9.3516,252.67
2024-03-02T06:27:03.956955+00:00,4.75555,90.48589,Andaman Sea,2.4908,7.9443,182.93
2025-05-16T15:37:03.569812+00:00,23.07401,97.41114,Indian Ocean,2.188,9.0045,225.61
2023-09-27T03:41:34.080236+00:00,7.97516,91.67858,Bay of Bengal,2.1411,10.2145,263.03
2023-05-27T19:33:35.905400+00:00,-3.73015,95.51804,Indian Ocean,2.0418,7.8945,235.43
2023-05-24T16:51:11.264566+00:00,23.0546,85.82658,Indian Ocean,1.6031,8.9398,210.22
2023-01-19T19:36:12.049816+00:00,20.93237,66.57514,Arabian Sea,1.9717,8.1622,232.59
2024-10-18T02:42:14.101063+00:00,16.94663,73.57559,Arabian Sea,2.6291,10.3637,327.07
2024-01-22T01:50:48.382441+00:00,0.34827,95.99315,Andaman Sea,1.4254,8.3437,179.55
2023-10-16T18:40:52.561820+00:00,-4.99092,83.2312,Indian Ocean,2.524,10.0214,293.45
2025-09-06T13:15:42.169726+00:00,10.63292,94.00554,Bay of Bengal,2.0515,10.6943,244.96
2024-03-02T10:04:54.985560+00:00,3.84244,66.49751,Indian Ocean,1.8183,9.8236,190.94
2023-10-30T08:04:51.739525+00:00,14.03932,74.45833,Arabian Sea,2.4654,9.9621,264.06
2023-02-18T04:13:37.687908+00:00,-2.09815,79.34362,Indian Ocean,1.7528,8.1504,162.1
2024-10-26T15:08:11.970147+00:00,22.02644,82.09518,Indian Ocean,1.9197,7.9837,278.17
2025-01-11T04:00:24.924945+00:00,17.56468,87.34559,Bay of Bengal,1.5322,8.6086,207.18
2025-05-18T08:06:52.162808+00:00,5.76734,83.24559,Bay of Bengal,2.501,8.9176,202.41
2024-05-04T17:36:35.013891+00:00,7.39489,81.39351,Bay of Bengal,1.883,9.206,180.27
